Class,A1x_1,A1y_1,A1z_1,G1x_1,G1y_1,G1z_1,A2x_1,A2y_1,A2z_1,G2x_1,G2y_1,G2z_1,A3x_1,A3y_1,A3z_1,G3x_1,G3y_1,G3z_1,A4x_1,A4y_1,A4z_1,G4x_1,G4y_1,G4z_1,A1x_2,A1y_2,A1z_2,G1x_2,G1y_2,G1z_2,A2x_2,A2y_2,A2z_2,G2x_2,G2y_2,G2z_2,A3x_2,A3y_2,A3z_2,G3x_2,G3y_2,G3z_2,A4x_2,A4y_2,A4z_2,G4x_2,G4y_2,G4z_2
Inizio,3.8368,10.0208,0.6419,3.96,7.4891,2.217,-1.2833,5.6455,-7.5226,-1.7047,4.4532,-3.7541,0.53,2.7808,-0.2485,-0.7402,0.8242,0.2639,-0.0825,1.4106,-0.7109,0.7269,1.8028,-2.0407,1.3077,10.1693,-0.9293,7.0533,6.0334,8.9399,2.2458,6.9384,-4.7118,5.5115,5.3103,-2.6049,0.7615,2.1912,-0.5422,-0.7764,2.9772,1.5447,0.1761,1.8326,-1.2441,-0.0271,5.0311,-4.0228
Calcio,1.3077,10.1693,-0.9293,7.0533,6.0334,8.9399,2.2458,6.9384,-4.7118,5.5115,5.3103,-2.6049,0.7615,2.1912,-0.5422,-0.7764,2.9772,1.5447,0.1761,1.8326,-1.2441,-0.0271,5.0311,-4.0228,1.9064,11.3189,3.3722,4.0318,5.0422,4.5969,1.3312,5.8849,-4.9847,1.2737,9.8354,-5.7604,1.8347,2.1694,-0.9514,-0.8397,1.8507,0.8966,0.0314,0.2602,-0.8434,1.5788,0.6114,-0.3608
Calcio,1.9064,11.3189,3.3722,4.0318,5.0422,4.5969,1.3312,5.8849,-4.9847,1.2737,9.8354,-5.7604,1.8347,2.1694,-0.9514,-0.8397,1.8507,0.8966,0.0314,0.2602,-0.8434,1.5788,0.6114,-0.3608,-5.0535,2.304,11.817,1.063,5.6886,13.1633,-3.2848,22.8742,6.7804,2.0734,7.8243,-11.6406,-9.5253,3.8828,0.0005,0.2347,2.0034,-0.0463,1.8714,2.6068,-2.4036,-0.124,2.0784,-0.9046
Calcio,-5.0535,2.304,11.817,1.063,5.6886,13.1633,-3.2848,22.8742,6.7804,2.0734,7.8243,-11.6406,-9.5253,3.8828,0.0005,0.2347,2.0034,-0.0463,1.8714,2.6068,-2.4036,-0.124,2.0784,-0.9046,5.3265,26.5272,-0.5509,9.5577,3.237,3.0454,10.003,40.8068,10.6781,-7.8817,3.8403,-18.2055,-6.6828,5.426,-3.9371,1.9007,1.8938,-0.5039,4.4096,3.7078,-3.554,-0.8152,1.7645,-1.0147
Calcio,5.3265,26.5272,-0.5509,9.5577,3.237,3.0454,10.003,40.8068,10.6781,-7.8817,3.8403,-18.2055,-6.6828,5.426,-3.9371,1.9007,1.8938,-0.5039,4.4096,3.7078,-3.554,-0.8152,1.7645,-1.0147,1.4514,25.665,-1.916,-4.9991,11.4634,3.5913,36.4206,13.0771,-37.8332,-0.158,14.212,-3.6727,-6.7334,-0.7881,-3.6093,2.7659,6.5258,0.538,-3.5098,0.9014,2.6462,-0.0357,1.1307,-0.7301
Calcio,1.4514,25.665,-1.916,-4.9991,11.4634,3.5913,36.4206,13.0771,-37.8332,-0.158,14.212,-3.6727,-6.7334,-0.7881,-3.6093,2.7659,6.5258,0.538,-3.5098,0.9014,2.6462,-0.0357,1.1307,-0.7301,6.2366,2.716,0.364,9.8928,19.9245,1.0008,-13.3453,-1.1205,-27.428,1.6616,6.0238,-1.0439,-5.3318,-0.4816,-1.964,2.4796,6.3151,1.3191,-11.9012,-5.6675,3.4651,-0.1107,1.8709,-1.1547
Calcio,6.2366,2.716,0.364,9.8928,19.9245,1.0008,-13.3453,-1.1205,-27.428,1.6616,6.0238,-1.0439,-5.3318,-0.4816,-1.964,2.4796,6.3151,1.3191,-11.9012,-5.6675,3.4651,-0.1107,1.8709,-1.1547,-1.3364,4.4308,12.6888,-3.395,7.1251,10.1514,10.9894,36.7893,5.7126,-0.8428,9.1123,-3.0646,-7.1596,5.6963,-1.906,-0.3719,0.9775,-0.3171,-15.4451,2.1742,-2.6579,0.8998,0.9237,-0.049
Calcio,-1.3364,4.4308,12.6888,-3.395,7.1251,10.1514,10.9894,36.7893,5.7126,-0.8428,9.1123,-3.0646,-7.1596,5.6963,-1.906,-0.3719,0.9775,-0.3171,-15.4451,2.1742,-2.6579,0.8998,0.9237,-0.049,7.5874,-2.1555,3.0321,3.237,5.8849,4.1611,0.2777,21.0402,-4.8219,-0.316,-4.1132,-9.7636,-0.9642,0.0085,1.6198,0.6412,0.8083,0.4182,-5.7388,0.0633,-0.2522,0.688,1.4782,1.3484
Calcio,7.5874,-2.1555,3.0321,3.237,5.8849,4.1611,0.2777,21.0402,-4.8219,-0.316,-4.1132,-9.7636,-0.9642,0.0085,1.6198,0.6412,0.8083,0.4182,-5.7388,0.0633,-0.2522,0.688,1.4782,1.3484,-1.1544,1.4849,-0.6371,-14.4801,8.0062,6.0861,31.5556,-2.3846,-27.0305,-0.5076,-4.1755,-15.6198,0.5486,-1.0632,2.2774,0.4182,2.9011,0.8567,-3.861,0.1602,1.9247,0.9871,-0.9903,1.1036
Calcio,-1.1544,1.4849,-0.6371,-14.4801,8.0062,6.0861,31.5556,-2.3846,-27.0305,-0.5076,-4.1755,-15.6198,0.5486,-1.0632,2.2774,0.4182,2.9011,0.8567,-3.861,0.1602,1.9247,0.9871,-0.9903,1.1036,-7.6689,1.0394,7.3815,8.9783,6.6702,-3.8786,6.9192,-2.8395,-16.7355,16.7738,5.6551,-2.8922,4.3053,0.0495,3.8174,-0.4555,-0.9966,0.025,3.5364,0.8141,2.1226,-0.2565,2.2551,-0.3491
Calcio,-7.6689,1.0394,7.3815,8.9783,6.6702,-3.8786,6.9192,-2.8395,-16.7355,16.7738,5.6551,-2.8922,4.3053,0.0495,3.8174,-0.4555,-0.9966,0.025,3.5364,0.8141,2.1226,-0.2565,2.2551,-0.3491,-7.4437,-2.1076,8.9622,4.549,7.1539,1.8387,-0.4262,6.2489,-6.8474,-13.7858,23.353,-6.8761,3.7908,1.6767,3.6774,1.1079,-1.4378,0.2767,5.0567,-0.2006,3.4045,0.6492,-1.8507,-0.307
Calcio,-7.4437,-2.1076,8.9622,4.549,7.1539,1.8387,-0.4262,6.2489,-6.8474,-13.7858,23.353,-6.8761,3.7908,1.6767,3.6774,1.1079,-1.4378,0.2767,5.0567,-0.2006,3.4045,0.6492,-1.8507,-0.307,-11.5679,8.0616,9.5082,0.5938,9.5098,5.3534,-4.1659,17.2239,3.8882,-0.6369,36.9952,3.1268,2.0247,2.4435,4.7597,0.0218,-0.886,1.0206,7.4623,1.914,3.3252,-0.3421,-2.3349,-0.0011
Calcio,-11.5679,8.0616,9.5082,0.5938,9.5098,5.3534,-4.1659,17.2239,3.8882,-0.6369,36.9952,3.1268,2.0247,2.4435,4.7597,0.0218,-0.886,1.0206,7.4623,1.914,3.3252,-0.3421,-2.3349,-0.0011,-12.5691,7.5778,10.107,-10.1227,7.0581,3.0742,-5.9041,13.3453,-0.2298,3.3662,11.9375,-7.8386,1.8459,-0.6965,2.3551,1.1116,1.8682,-0.1261,4.3937,4.3213,1.6203,0.3235,2.1104,-0.7375
Calcio,-12.5691,7.5778,10.107,-10.1227,7.0581,3.0742,-5.9041,13.3453,-0.2298,3.3662,11.9375,-7.8386,1.8459,-0.6965,2.3551,1.1116,1.8682,-0.1261,4.3937,4.3213,1.6203,0.3235,2.1104,-0.7375,-7.4629,11.0746,5.8055,10.7931,15.2702,6.79,-16.3859,19.259,-2.0351,-3.3615,7.331,-8.2935,2.1082,-0.4246,1.9539,-0.5694,-2.0524,0.887,1.7054,2.1907,1.069,-0.1772,0.5257,0.1293
Calcio,-7.4629,11.0746,5.8055,10.7931,15.2702,6.79,-16.3859,19.259,-2.0351,-3.3615,7.331,-8.2935,2.1082,-0.4246,1.9539,-0.5694,-2.0524,0.887,1.7054,2.1907,1.069,-0.1772,0.5257,0.1293,-4.1434,4.7326,2.3423,4.9081,11.1139,1.3264,-12.5935,14.5711,-3.7397,-1.087,8.6287,-6.2968,2.7611,-0.2405,0.3411,1.019,3.1597,0.9993,-0.1107,0.8854,0.2038,-0.2054,0.2884,0.3863
Calcio,-4.1434,4.7326,2.3423,4.9081,11.1139,1.3264,-12.5935,14.5711,-3.7397,-1.087,8.6287,-6.2968,2.7611,-0.2405,0.3411,1.019,3.1597,0.9993,-0.1107,0.8854,0.2038,-0.2054,0.2884,0.3863,-4.129,10.6674,0.7951,1.6951,10.5249,1.5993,-7.7093,14.2982,-2.2793,-0.0431,7.5705,-5.2146,1.2388,-1.8539,0.241,0.539,-0.9253,0.4805,-0.0048,2.0625,-0.4576,0.0005,0.5412,0.4837
Calcio,-4.129,10.6674,0.7951,1.6951,10.5249,1.5993,-7.7093,14.2982,-2.2793,-0.0431,7.5705,-5.2146,1.2388,-1.8539,0.241,0.539,-0.9253,0.4805,-0.0048,2.0625,-0.4576,0.0005,0.5412,0.4837,4.1242,11.9128,-3.5542,-0.8236,8.2935,1.7478,2.6193,14.0827,0.4597,1.9537,7.1347,-6.9097,0.5332,-1.7773,1.4277,0.9642,0.7019,0.7221,0.5571,-0.5598,0.4954,0.0825,1.5719,-0.1905
Calcio,4.1242,11.9128,-3.5542,-0.8236,8.2935,1.7478,2.6193,14.0827,0.4597,1.9537,7.1347,-6.9097,0.5332,-1.7773,1.4277,0.9642,0.7019,0.7221,0.5571,-0.5598,0.4954,0.0825,1.5719,-0.1905,-0.4646,10.768,1.4658,-1.0151,7.8673,-1.0534,-0.2155,4.2138,-6.9192,4.4628,8.3127,-6.7947,1.7677,1.7432,0.4278,0.853,-0.1676,0.7705,0.4725,-1.1169,0.771,-0.1517,3.273,-0.7854
Fine,-0.4646,10.768,1.4658,-1.0151,7.8673,-1.0534,-0.2155,4.2138,-6.9192,4.4628,8.3127,-6.7947,1.7677,1.7432,0.4278,0.853,-0.1676,0.7705,0.4725,-1.1169,0.771,-0.1517,3.273,-0.7854,1.4993,9.216,3.832,4.5203,8.4372,-2.3176,-0.9577,9.2751,-4.5346,2.2793,7.3454,-2.8587,0.9674,0.3991,0.4049,0.0511,1.8454,0.4124,-0.1607,0.3815,0.1804,0.016,2.7308,-1.4207
Inizio,1.6526,5.4511,-1.4849,4.7932,9.0357,3.055,0.7757,7.4364,-7.2401,3.2705,7.4316,-3.1556,0.7247,0.8721,-0.332,-0.9206,0.0686,0.0665,-0.2097,0.7865,-0.3884,1.6762,2.3275,-0.9615,1.552,11.9224,0.4598,1.561,6.0621,6.8953,0.6129,8.1403,-4.051,4.3335,4.6017,-2.6767,1.2851,1.2201,-0.9871,-1.2095,2.3514,0.9972,-0.1235,0.7162,-0.4209,0.5321,4.0691,-2.3977
Calcio,1.552,11.9224,0.4598,1.561,6.0621,6.8953,0.6129,8.1403,-4.051,4.3335,4.6017,-2.6767,1.2851,1.2201,-0.9871,-1.2095,2.3514,0.9972,-0.1235,0.7162,-0.4209,0.5321,4.0691,-2.3977,1.5328,11.7643,1.6286,0.5459,6.0478,5.703,0.4214,8.9256,-2.3703,5.1619,9.7492,-3.893,1.085,3.1474,-0.8237,-1.1579,1.0477,0.1043,0.2661,-0.0245,-0.5518,1.4165,0.1038,-1.1504
Calcio,1.5328,11.7643,1.6286,0.5459,6.0478,5.703,0.4214,8.9256,-2.3703,5.1619,9.7492,-3.893,1.085,3.1474,-0.8237,-1.1579,1.0477,0.1043,0.2661,-0.0245,-0.5518,1.4165,0.1038,-1.1504,-9.1777,-1.5424,18.2405,3.5386,5.8993,7.3789,1.3216,16.9557,2.6911,-0.6081,7.5178,-8.4755,-7.3538,6.0113,-2.0066,0.3677,0.6114,0.0372,1.557,1.9438,-2.1535,0.0037,1.4569,-0.7966
Calcio,-9.1777,-1.5424,18.2405,3.5386,5.8993,7.3789,1.3216,16.9557,2.6911,-0.6081,7.5178,-8.4755,-7.3538,6.0113,-2.0066,0.3677,0.6114,0.0372,1.557,1.9438,-2.1535,0.0037,1.4569,-0.7966,11.0937,37.8221,-3.6883,4.9799,10.726,7.4843,3.2322,29.0991,17.6692,-0.7661,6.7708,-12.5265,-6.4359,5.7378,-0.4975,1.8204,1.8246,-0.7226,3.9451,2.5871,-3.2193,-0.2565,2.3844,-1.3186
Calcio,11.0937,37.8221,-3.6883,4.9799,10.726,7.4843,3.2322,29.0991,17.6692,-0.7661,6.7708,-12.5265,-6.4359,5.7378,-0.4975,1.8204,1.8246,-0.7226,3.9451,2.5871,-3.2193,-0.2565,2.3844,-1.3186,-1.5903,29.6503,6.2318,-22.6922,13.6661,0.4262,10.0748,23.2716,-27.6195,2.6384,17.765,3.371,-9.1342,-1.9598,-4.0744,1.9034,5.8218,-0.9903,-1.035,1.0382,-2.4914,0.1846,-0.4039,0.2118
Calcio,-1.5903,29.6503,6.2318,-22.6922,13.6661,0.4262,10.0748,23.2716,-27.6195,2.6384,17.765,3.371,-9.1342,-1.9598,-4.0744,1.9034,5.8218,-0.9903,-1.035,1.0382,-2.4914,0.1846,-0.4039,0.2118,-3.3578,6.9791,-1.1209,5.3008,15.5288,4.3574,15.9981,4.4101,-29.0848,5.679,14.2407,0.996,-5.9916,-0.7992,-2.3003,2.3163,6.3321,1.8826,-10.5369,-3.7791,0.033,0.7934,2.3291,-1.4825
Calcio,-3.3578,6.9791,-1.1209,5.3008,15.5288,4.3574,15.9981,4.4101,-29.0848,5.679,14.2407,0.996,-5.9916,-0.7992,-2.3003,2.3163,6.3321,1.8826,-10.5369,-3.7791,0.033,0.7934,2.3291,-1.4825,-9.7142,3.832,8.6796,2.8491,6.2584,8.5808,0.7997,32.1685,11.0038,-1.3024,20.1592,-2.2936,-6.8584,-2.2035,-1.5069,-0.0793,-1.2478,0.0958,-14.1941,6.0538,-2.834,0.9312,2.3264,-0.1048
Calcio,-9.7142,3.832,8.6796,2.8491,6.2584,8.5808,0.7997,32.1685,11.0038,-1.3024,20.1592,-2.2936,-6.8584,-2.2035,-1.5069,-0.0793,-1.2478,0.0958,-14.1941,6.0538,-2.834,0.9312,2.3264,-0.1048,5.8391,3.2045,-0.2922,-1.585,5.2481,8.3222,5.9759,34.4286,11.3677,-13.7284,2.4373,-11.2863,-6.3891,-3.7588,-1.0493,-1.4883,4.4602,-0.0399,-12.2886,2.1726,-3.8812,1.0206,2.0939,-0.3406
Calcio,5.8391,3.2045,-0.2922,-1.585,5.2481,8.3222,5.9759,34.4286,11.3677,-13.7284,2.4373,-11.2863,-6.3891,-3.7588,-1.0493,-1.4883,4.4602,-0.0399,-12.2886,2.1726,-3.8812,1.0206,2.0939,-0.3406,0.4119,-5.8295,-0.5461,3.8116,3.486,-7.8769,14.6238,-1.6855,-26.9252,5.5067,-5.0613,-12.9047,-0.265,0.3092,2.5052,1.45,-0.5821,3.5125,-4.2649,-1.2095,0.8338,-0.2421,0.2011,0.0931
Calcio,0.4119,-5.8295,-0.5461,3.8116,3.486,-7.8769,14.6238,-1.6855,-26.9252,5.5067,-5.0613,-12.9047,-0.265,0.3092,2.5052,1.45,-0.5821,3.5125,-4.2649,-1.2095,0.8338,-0.2421,0.2011,0.0931,0.4886,0.9724,-0.4694,-9.1842,26.3937,16.0507,-3.6583,1.6903,-16.0555,6.608,0.407,-9.2033,1.7182,0.0819,2.7643,-1.4085,3.9398,0.5587,-2.7228,-1.7799,3.3129,0.0899,0.4943,-1.3659
Calcio,0.4886,0.9724,-0.4694,-9.1842,26.3937,16.0507,-3.6583,1.6903,-16.0555,6.608,0.407,-9.2033,1.7182,0.0819,2.7643,-1.4085,3.9398,0.5587,-2.7228,-1.7799,3.3129,0.0899,0.4943,-1.3659,-5.0295,-0.5604,8.2868,0.8571,8.7819,5.8035,7.1826,-0.2155,-9.5002,4.7549,21.409,-1.4222,2.958,-1.2622,3.4039,1.5825,-1.7427,1.5469,3.4678,1.2526,2.6648,-1.1691,0.505,0.0883
Calcio,-5.0295,-0.5604,8.2868,0.8571,8.7819,5.8035,7.1826,-0.2155,-9.5002,4.7549,21.409,-1.4222,2.958,-1.2622,3.4039,1.5825,-1.7427,1.5469,3.4678,1.2526,2.6648,-1.1691,0.505,0.0883,-7.6066,-0.2491,7.7024,3.9696,5.6503,4.0318,-2.5139,9.1171,-1.8387,-9.1554,-1.0343,-8.5473,3.4502,-0.3054,2.8718,0.0654,1.4505,-0.4033,5.6824,0.0968,3.8339,0.1713,0.9328,-1.1446
Calcio,-7.6066,-0.2491,7.7024,3.9696,5.6503,4.0318,-2.5139,9.1171,-1.8387,-9.1554,-1.0343,-8.5473,3.4502,-0.3054,2.8718,0.0654,1.4505,-0.4033,5.6824,0.0968,3.8339,0.1713,0.9328,-1.1446,-10.1453,9.4028,5.2595,2.3032,11.5065,7.0916,-3.4477,16.6589,1.1253,1.3647,2.3846,-11.0229,2.4796,0.3932,4.9816,-0.0138,-2.9272,1.6288,7.8167,1.202,3.1772,0.4071,0.4911,-0.241
Calcio,-10.1453,9.4028,5.2595,2.3032,11.5065,7.0916,-3.4477,16.6589,1.1253,1.3647,2.3846,-11.0229,2.4796,0.3932,4.9816,-0.0138,-2.9272,1.6288,7.8167,1.202,3.1772,0.4071,0.4911,-0.241,-7.6114,8.258,10.0495,-10.1897,10.5249,7.0773,-4.0175,11.9997,-0.7183,-1.4365,10.7931,-5.545,2.7239,-0.1431,3.9685,-0.1687,1.0163,0.0729,6.711,3.3113,1.4867,-0.1697,1.0844,-0.3523
Calcio,-7.6114,8.258,10.0495,-10.1897,10.5249,7.0773,-4.0175,11.9997,-0.7183,-1.4365,10.7931,-5.545,2.7239,-0.1431,3.9685,-0.1687,1.0163,0.0729,6.711,3.3113,1.4867,-0.1697,1.0844,-0.3523,-8.8807,10.4375,5.0056,0.0575,8.8442,7.8721,-12.9718,17.0324,-4.6831,-1.0726,7.7476,-7.082,1.6549,-0.3714,1.7884,-0.2341,-3.4241,-0.1123,1.5692,2.311,-0.1288,0.1272,0.7008,0.1011
Calcio,-8.8807,10.4375,5.0056,0.0575,8.8442,7.8721,-12.9718,17.0324,-4.6831,-1.0726,7.7476,-7.082,1.6549,-0.3714,1.7884,-0.2341,-3.4241,-0.1123,1.5692,2.311,-0.1288,0.1272,0.7008,0.1011,-7.4485,9.6519,5.1541,-8.078,9.2991,2.557,-10.501,18.7179,-2.6767,0.4693,8.0397,-6.4117,1.549,-0.737,0.1634,0.8317,2.684,0.3677,0.1479,3.0272,-0.3241,-0.0612,-0.1107,0.1681
Calcio,-7.4485,9.6519,5.1541,-8.078,9.2991,2.557,-10.501,18.7179,-2.6767,0.4693,8.0397,-6.4117,1.549,-0.737,0.1634,0.8317,2.684,0.3677,0.1479,3.0272,-0.3241,-0.0612,-0.1107,0.1681,-3.4297,7.6449,3.1758,0.0144,11.0038,2.059,-8.1451,14.6334,0.1867,-0.9098,7.1156,-6.177,0.7982,0.1942,0.8014,0.5103,-1.1142,0.1681,-0.6364,0.0803,-0.0585,0.0011,0.2027,0.3938
Calcio,-3.4297,7.6449,3.1758,0.0144,11.0038,2.059,-8.1451,14.6334,0.1867,-0.9098,7.1156,-6.177,0.7982,0.1942,0.8014,0.5103,-1.1142,0.1681,-0.6364,0.0803,-0.0585,0.0011,0.2027,0.3938,-4.0524,6.6917,1.2167,-0.0383,8.3893,1.1636,-6.6176,9.5577,-2.3272,1.0822,7.6136,-6.6511,0.8583,-0.1117,-0.3416,1.2127,0.7035,0.1799,-0.7003,0.472,-0.638,-0.067,0.2293,0.3033
Fine,-4.0524,6.6917,1.2167,-0.0383,8.3893,1.1636,-6.6176,9.5577,-2.3272,1.0822,7.6136,-6.6511,0.8583,-0.1117,-0.3416,1.2127,0.7035,0.1799,-0.7003,0.472,-0.638,-0.067,0.2293,0.3033,-4.1482,8.2389,1.2837,0.1772,8.9447,0.4022,-1.8148,8.0685,-2.1261,-0.2634,8.2744,-5.2146,1.1105,-0.0357,0.6588,0.6204,0.7412,0.2884,0.0521,0.646,-0.472,0.2788,0.5002,0.5843
Inizio,3.3099,9.4268,-1.8681,6.0956,6.4691,6.3734,0.2346,8.0732,-5.2337,1.6233,3.3471,-3.1556,0.8737,1.5788,-0.3108,-0.8519,1.3595,1.0078,-0.3954,0.5582,-0.5885,1.7879,3.5098,-3.8935,0.4072,10.1118,0.6658,6.8331,5.43,7.4651,0.2538,8.4851,-4.889,1.7142,-1.7861,-4.0031,1.3143,0.6412,-0.9301,-1.4128,3.1331,1.0584,-0.1979,0.87,-0.5949,0.3139,1.1009,-2.685
Calcio,0.4072,10.1118,0.6658,6.8331,5.43,7.4651,0.2538,8.4851,-4.889,1.7142,-1.7861,-4.0031,1.3143,0.6412,-0.9301,-1.4128,3.1331,1.0584,-0.1979,0.87,-0.5949,0.3139,1.1009,-2.685,0.752,9.2304,4.0332,3.0071,6.2968,2.1596,0.2634,11.3772,-3.8403,3.1603,7.7716,-7.1778,0.4587,2.1614,-1.6458,-0.3714,0.0005,0.6625,0.0266,-0.3134,-0.6976,0.1022,1.317,-0.6385
Calcio,0.752,9.2304,4.0332,3.0071,6.2968,2.1596,0.2634,11.3772,-3.8403,3.1603,7.7716,-7.1778,0.4587,2.1614,-1.6458,-0.3714,0.0005,0.6625,0.0266,-0.3134,-0.6976,0.1022,1.317,-0.6385,-9.6902,3.9709,11.1081,0.4405,7.1012,9.347,-2.375,12.4403,-0.5555,3.2034,6.7229,-8.3462,-3.4907,5.6798,-0.9929,-0.4587,0.8716,0.3906,0.7444,0.3938,-1.185,0.2602,-2.0077,0.9935
Calcio,-9.6902,3.9709,11.1081,0.4405,7.1012,9.347,-2.375,12.4403,-0.5555,3.2034,6.7229,-8.3462,-3.4907,5.6798,-0.9929,-0.4587,0.8716,0.3906,0.7444,0.3938,-1.185,0.2602,-2.0077,0.9935,-9.8387,16.4107,0.182,8.3222,10.3717,9.2895,-4.5969,28.4814,7.6902,1.9872,11.7843,-5.6312,-10.0867,6.3838,-4.607,2.8399,0.2299,-0.7673,4.9758,3.5965,-2.8431,-0.7875,1.2036,-0.2006
Calcio,-9.8387,16.4107,0.182,8.3222,10.3717,9.2895,-4.5969,28.4814,7.6902,1.9872,11.7843,-5.6312,-10.0867,6.3838,-4.607,2.8399,0.2299,-0.7673,4.9758,3.5965,-2.8431,-0.7875,1.2036,-0.2006,2.577,32.6681,9.0388,-10.094,15.2654,7.4077,7.0342,22.4002,-21.8638,-3.5769,17.6213,1.6951,-9.6658,-0.7524,-4.1372,1.8714,-0.6455,0.4039,0.9722,4.0457,-2.3072,-0.1346,0.8971,-0.2549
Calcio,2.577,32.6681,9.0388,-10.094,15.2654,7.4077,7.0342,22.4002,-21.8638,-3.5769,17.6213,1.6951,-9.6658,-0.7524,-4.1372,1.8714,-0.6455,0.4039,0.9722,4.0457,-2.3072,-0.1346,0.8971,-0.2549,10.1261,11.5488,-8.4688,-5.4205,11.497,7.8386,32.5755,10.3334,-21.1408,2.3798,3.0646,-4.0462,-4.6432,-0.4214,-1.9241,2.917,8.7426,0.5715,-9.4109,-0.9493,-0.7386,-0.1538,-0.2533,-0.1777
Calcio,10.1261,11.5488,-8.4688,-5.4205,11.497,7.8386,32.5755,10.3334,-21.1408,2.3798,3.0646,-4.0462,-4.6432,-0.4214,-1.9241,2.917,8.7426,0.5715,-9.4109,-0.9493,-0.7386,-0.1538,-0.2533,-0.1777,-4.3062,-9.5801,9.3645,9.8976,6.7325,4.0127,-26.0441,15.0116,-19.8479,0.6512,4.1707,-0.3256,-5.9421,-1.0105,-2.345,1.7347,6.5072,0.8407,-13.7684,-5.3557,2.8739,0.3118,1.2925,-0.8349
Calcio,-4.3062,-9.5801,9.3645,9.8976,6.7325,4.0127,-26.0441,15.0116,-19.8479,0.6512,4.1707,-0.3256,-5.9421,-1.0105,-2.345,1.7347,6.5072,0.8407,-13.7684,-5.3557,2.8739,0.3118,1.2925,-0.8349,-13.9486,3.0273,28.587,2.7102,5.7221,6.5027,1.5467,33.5523,16.8169,-1.3024,12.876,-3.9696,-7.6624,-3.1453,-1.7395,-0.0378,-0.5449,0.1346,-16.1246,7.7476,1.1935,1.0217,1.7581,-1.2749
Calcio,-13.9486,3.0273,28.587,2.7102,5.7221,6.5027,1.5467,33.5523,16.8169,-1.3024,12.876,-3.9696,-7.6624,-3.1453,-1.7395,-0.0378,-0.5449,0.1346,-16.1246,7.7476,1.1935,1.0217,1.7581,-1.2749,16.3628,10.5381,7.5539,-4.2473,6.4931,7.853,8.9639,43.6798,32.2691,-2.4852,2.1308,-9.7827,-7.805,-5.5904,-1.3234,-0.8285,3.3587,-1.4356,-14.0957,3.173,-2.1034,1.6166,2.8165,-0.8886
Calcio,16.3628,10.5381,7.5539,-4.2473,6.4931,7.853,8.9639,43.6798,32.2691,-2.4852,2.1308,-9.7827,-7.805,-5.5904,-1.3234,-0.8285,3.3587,-1.4356,-14.0957,3.173,-2.1034,1.6166,2.8165,-0.8886,3.856,-4.4308,-1.7867,-4.8842,7.5322,5.1427,4.0749,5.8706,-30.5931,-3.2992,-6.1531,-15.2175,-0.5513,-1.2047,2.4248,0.1378,1.0983,0.9945,-4.9465,2.3722,-0.0979,0.4672,0.5103,0.1532
Calcio,3.856,-4.4308,-1.7867,-4.8842,7.5322,5.1427,4.0749,5.8706,-30.5931,-3.2992,-6.1531,-15.2175,-0.5513,-1.2047,2.4248,0.1378,1.0983,0.9945,-4.9465,2.3722,-0.0979,0.4672,0.5103,0.1532,-2.9938,2.2944,-0.1629,-19.1632,11.1666,8.6814,-0.4022,-0.0192,-21.7058,6.3877,5.5258,-8.6191,3.3917,0.099,2.5568,0.0309,5.4403,2.1731,-2.7372,-2.478,4.789,0.1123,-1.2717,1.1919
Calcio,-2.9938,2.2944,-0.1629,-19.1632,11.1666,8.6814,-0.4022,-0.0192,-21.7058,6.3877,5.5258,-8.6191,3.3917,0.099,2.5568,0.0309,5.4403,2.1731,-2.7372,-2.478,4.789,0.1123,-1.2717,1.1919,-0.2587,-1.9974,4.2104,21.3467,13.2878,-8.667,2.1979,-8.0828,-26.1686,2.7102,3.2178,-11.7986,4.6219,0.0915,3.007,0.3539,0.1932,-0.4544,2.0987,1.6911,1.1765,0.2416,0.9014,-1.1148
Calcio,-0.2587,-1.9974,4.2104,21.3467,13.2878,-8.667,2.1979,-8.0828,-26.1686,2.7102,3.2178,-11.7986,4.6219,0.0915,3.007,0.3539,0.1932,-0.4544,2.0987,1.6911,1.1765,0.2416,0.9014,-1.1148,-5.5325,0.2012,8.1431,-3.6392,9.7683,3.3423,2.332,4.6783,-11.4156,4.7357,1.2163,-6.1052,4.6411,0.4629,3.5609,0.7258,-1.9443,0.9663,4.3271,1.0413,2.3072,-0.538,0.8514,-0.1644
Calcio,-5.5325,0.2012,8.1431,-3.6392,9.7683,3.3423,2.332,4.6783,-11.4156,4.7357,1.2163,-6.1052,4.6411,0.4629,3.5609,0.7258,-1.9443,0.9663,4.3271,1.0413,2.3072,-0.538,0.8514,-0.1644,-9.6711,2.3088,10.5429,9.8306,12.4834,-0.4166,-0.4214,13.0005,-0.3974,-6.6128,13.2687,-9.232,4.606,1.8533,4.582,0.0926,-0.4704,-1.4543,6.91,0.4374,3.3677,0.3581,-0.0106,-0.091
Calcio,-9.6711,2.3088,10.5429,9.8306,12.4834,-0.4166,-0.4214,13.0005,-0.3974,-6.6128,13.2687,-9.232,4.606,1.8533,4.582,0.0926,-0.4704,-1.4543,6.91,0.4374,3.3677,0.3581,-0.0106,-0.091,-3.1135,5.2786,8.9909,-2.6671,10.2089,6.1627,-3.213,15.7251,1.3934,-2.8252,-4.8411,1.0247,3.4907,2.6882,4.0978,0.3656,-0.4454,1.1206,7.7013,1.856,2.6622,-1.3782,-0.812,-0.3677
